childtaxa_id,childtaxa_name,childtaxa_rank,parent,parent_rank,source
260092,Helminthocladia,genus,Liagoraceae,family,ncbi
259028,Yamadaella,genus,Liagoraceae,family,ncbi
259026,Ganonema,genus,Liagoraceae,family,ncbi
35199,Nemalion,genus,Liagoraceae,family,ncbi
31487,Liagora,genus,Liagoraceae,family,ncbi
31485,Cumagloia,genus,Liagoraceae,family,ncbi
1582915,Binghamiopsis,genus,Lomentariaceae,family,ncbi
406724,Stirnia,genus,Lomentariaceae,family,ncbi
81614,Semnocarpa,genus,Lomentariaceae,family,ncbi
81606,Gelidiopsis,genus,Lomentariaceae,family,ncbi
38330,Ceratodictyon,genus,Lomentariaceae,family,ncbi
31499,Lomentaria,genus,Lomentariaceae,family,ncbi
909746,Rubrointrusa,genus,Meiodiscaceae,family,ncbi
39571,Meiodiscus,genus,Meiodiscaceae,family,ncbi
42022,Mychodea,genus,Mychodeaceae,family,ncbi
257584,Mychodeophyllum,genus,Mychodeophyllaceae,family,ncbi
367043,Reticulocaulis,genus,Naccariaceae,family,ncbi
291392,Naccaria,genus,Naccariaceae,family,ncbi
173449,Atractophora,genus,Naccariaceae,family,ncbi
239168,Nemastoma,genus,Nemastomataceae,family,ncbi
197834,Adelophycus,genus,Nemastomataceae,family,ncbi
173459,Predaea,genus,Nemastomataceae,family,ncbi
35194,Nizymenia,genus,Nizymeniaceae,family,ncbi
35201,Devaleraea,genus,Palmariaceae,family,ncbi
31489,Halosaccion,genus,Palmariaceae,family,ncbi
2821,Palmaria,genus,Palmariaceae,family,ncbi
1848537,Sonderophycus,genus,Peyssonneliaceae,family,ncbi
1315255,Incendia,genus,Peyssonneliaceae,family,ncbi
680462,Ramicrusta,genus,Peyssonneliaceae,family,ncbi
508196,Riquetophycus,genus,Peyssonneliaceae,family,ncbi
508032,Metapeyssonnelia,genus,Peyssonneliaceae,family,ncbi
339602,Polystrata,genus,Peyssonneliaceae,family,ncbi
257587,Sonderopelta,genus,Peyssonneliaceae,family,ncbi
173456,Peyssonnelia,genus,Peyssonneliaceae,family,ncbi
35197,Phacelocarpus,genus,Phacelocarpaceae,family,ncbi
1874395,Asterfilopsis,genus,Phyllophoraceae,family,ncbi
1405808,Fredericqia,genus,Phyllophoraceae,family,ncbi
1120495,Archestenogramma,genus,Phyllophoraceae,family,ncbi
662457,Ceratocolax,genus,Phyllophoraceae,family,ncbi
661322,Coccotylus,genus,Phyllophoraceae,family,ncbi
207659,Besa,genus,Phyllophoraceae,family,ncbi
38550,Petroglossum,genus,Phyllophoraceae,family,ncbi
38511,Schottera,genus,Phyllophoraceae,family,ncbi
38481,Erythrodermis,genus,Phyllophoraceae,family,ncbi
38479,Ozophora,genus,Phyllophoraceae,family,ncbi
32601,Stenogramma,genus,Phyllophoraceae,family,ncbi
31439,Gymnogongrus,genus,Phyllophoraceae,family,ncbi
31437,Ahnfeltiopsis,genus,Phyllophoraceae,family,ncbi
29238,Phyllophora,genus,Phyllophoraceae,family,ncbi
29226,Mastocarpus,genus,Phyllophoraceae,family,ncbi
244125,Pihiella,genus,Pihiellaceae,family,ncbi
35205,Plocamiocolax,genus,Plocamiaceae,family,ncbi
31451,Plocamium,genus,Plocamiaceae,family,ncbi
31460,Polyides,genus,Polyideaceae,family,ncbi
257591,Hummbrella,genus,Pseudoanemoniaceae,family,ncbi
67902,Psilosiphon,genus,Psilosiphonaceae,family,ncbi
282359,Holmsella,genus,Pterocladiophilaceae,family,ncbi
508193,Rhizophyllis,genus,Rhizophyllidaceae,family,ncbi
508040,Ochtodes,genus,Rhizophyllidaceae,family,ncbi
508037,Nesophila,genus,Rhizophyllidaceae,family,ncbi
507999,Contarinia,genus,Rhizophyllidaceae,family,ncbi
31463,Portieria,genus,Rhizophyllidaceae,family,ncbi
498766,Rhodachlya,genus,Rhodachlyaceae,family,ncbi
1874780,Tayloriella,no rank,Rhodomelaceae,family,ncbi
1563189,Amplisiphonia,genus,Rhodomelaceae,family,ncbi
1539136,Yuzurua,genus,Rhodomelaceae,family,ncbi
1497577,Waldoia,genus,Rhodomelaceae,family,ncbi
1424650,Ctenosiphonia,genus,Rhodomelaceae,family,ncbi
1424647,Aiolocolax,genus,Rhodomelaceae,family,ncbi
1413811,Laurenciella,genus,Rhodomelaceae,family,ncbi
1308467,Heterodasya,genus,Rhodomelaceae,family,ncbi
1261581,Vertebrata,genus,Rhodomelaceae,family,ncbi
1261579,Streblocladia,genus,Rhodomelaceae,family,ncbi
1261573,Ophidocladus,genus,Rhodomelaceae,family,ncbi
1261570,Leptosiphonia,genus,Rhodomelaceae,family,ncbi
998140,Spirocladia,genus,Rhodomelaceae,family,ncbi
998136,Rhodolachne,genus,Rhodomelaceae,family,ncbi
860647,Ululania,genus,Rhodomelaceae,family,ncbi
860645,Tolypiocladia,genus,Rhodomelaceae,family,ncbi
860637,Leveillea,genus,Rhodomelaceae,family,ncbi
860632,Janczewskia,genus,Rhodomelaceae,family,ncbi
860623,Benzaitenia,genus,Rhodomelaceae,family,ncbi
860621,Alsidium,genus,Rhodomelaceae,family,ncbi
860619,Acrocystis,genus,Rhodomelaceae,family,ncbi
756392,Pterosiphonia,genus,Rhodomelaceae,family,ncbi
756390,Pterochondria,genus,Rhodomelaceae,family,ncbi
717904,Lophosiphonia,genus,Rhodomelaceae,family,ncbi
717901,Herposiphonia,genus,Rhodomelaceae,family,ncbi
524188,Wrightiella,genus,Rhodomelaceae,family,ncbi
524186,Polyzonia,genus,Rhodomelaceae,family,ncbi
470589,Palisada,genus,Rhodomelaceae,family,ncbi
439543,Amansia,genus,Rhodomelaceae,family,ncbi
397058,Brongniartella,genus,Rhodomelaceae,family,ncbi
385023,Acanthophora,genus,Rhodomelaceae,family,ncbi
282365,Odonthalia,genus,Rhodomelaceae,family,ncbi
256429,Digenea,genus,Rhodomelaceae,family,ncbi
228268,Aneurianna,genus,Rhodomelaceae,family,ncbi
228263,Rytiphlaea,genus,Rhodomelaceae,family,ncbi
228261,Kuetzingia,genus,Rhodomelaceae,family,ncbi
197320,Chondrophycus,genus,Rhodomelaceae,family,ncbi
173552,Womersleyella,genus,Rhodomelaceae,family,ncbi
173549,Enelittosiphonia,genus,Rhodomelaceae,family,ncbi
173547,Boergeseniella,genus,Rhodomelaceae,family,ncbi
159726,Lophothalia,genus,Rhodomelaceae,family,ncbi
159724,Lembergia,genus,Rhodomelaceae,family,ncbi
159597,Neorhodomela,genus,Rhodomelaceae,family,ncbi
159595,Bryocladia,genus,Rhodomelaceae,family,ncbi
155557,Protokuetzingia,genus,Rhodomelaceae,family,ncbi
155555,Osmundaria,genus,Rhodomelaceae,family,ncbi
121066,Halopithys,genus,Rhodomelaceae,family,ncbi
121063,Pleurostichidium,genus,Rhodomelaceae,family,ncbi
110919,Neosiphonia,genus,Rhodomelaceae,family,ncbi
110476,Sonderella,genus,Rhodomelaceae,family,ncbi
110472,Murrayella,genus,Rhodomelaceae,family,ncbi
110470,Micropeuce,genus,Rhodomelaceae,family,ncbi
110468,Melanamansia,genus,Rhodomelaceae,family,ncbi
110465,Lenormandia,genus,Rhodomelaceae,family,ncbi
110458,Heterocladia,genus,Rhodomelaceae,family,ncbi
103711,Bostrychia,genus,Rhodomelaceae,family,ncbi
99900,Laurencia,genus,Rhodomelaceae,family,ncbi
99898,Osmundea,genus,Rhodomelaceae,family,ncbi
94298,Lophocladia,genus,Rhodomelaceae,family,ncbi
89211,Neurymenia,genus,Rhodomelaceae,family,ncbi
88359,Symphyocladia,genus,Rhodomelaceae,family,ncbi
35162,Rhodomela,genus,Rhodomelaceae,family,ncbi
31392,Chondria,genus,Rhodomelaceae,family,ncbi
2804,Polysiphonia,genus,Rhodomelaceae,family,ncbi
909747,Rhodonematella,genus,Rhodophysemataceae,family,ncbi
39577,Rhodophysema,genus,Rhodophysemataceae,family,ncbi
79946,Camontagnea,genus,Rhodothamniellaceae,family,ncbi
39580,Rhodothamniella,genus,Rhodothamniellaceae,family,ncbi
1798820,Sciadophycus,genus,Rhodymeniaceae,family,ncbi
1074215,Cresia,genus,Rhodymeniaceae,family,ncbi
748723,Halopeltis,genus,Rhodymeniaceae,family,ncbi
748560,Microphyllum,genus,Rhodymeniaceae,family,ncbi
557872,Chamaebotrys,genus,Rhodymeniaceae,family,ncbi
368083,Drouetia,genus,Rhodymeniaceae,family,ncbi
261723,Maripelta,genus,Rhodymeniaceae,family,ncbi
81616,Sparlingia,genus,Rhodymeniaceae,family,ncbi
81612,Leptosomia,genus,Rhodymeniaceae,family,ncbi
81610,Irvinea,genus,Rhodymeniaceae,family,ncbi
81608,Gloiosaccion,genus,Rhodymeniaceae,family,ncbi
81595,Coelarthrum,genus,Rhodymeniaceae,family,ncbi
81591,Chrysymenia,genus,Rhodymeniaceae,family,ncbi
42801,Faucheocolax,genus,Rhodymeniaceae,family,ncbi
42796,Rhodymeniocolax,genus,Rhodymeniaceae,family,ncbi
42013,Epymenia,genus,Rhodymeniaceae,family,ncbi
39627,Erythrocolon,genus,Rhodymeniaceae,family,ncbi
39622,Cephalocystis,genus,Rhodymeniaceae,family,ncbi
38334,Halichrysis,genus,Rhodymeniaceae,family,ncbi
38328,Cordylecladia,genus,Rhodymeniaceae,family,ncbi
38326,Botryocladia,genus,Rhodymeniaceae,family,ncbi
2794,Rhodymenia,genus,Rhodymeniaceae,family,ncbi
257594,Rissoella,genus,Rissoellaceae,family,ncbi
40389,Trematocarpus,genus,Sarcodiaceae,family,ncbi
38557,Sarcodia,genus,Sarcodiaceae,family,ncbi
998123,Malaconema,genus,Sarcomeniaceae,family,ncbi
197876,Wetherbeella,genus,Schizymeniaceae,family,ncbi
197836,Platoma,genus,Schizymeniaceae,family,ncbi
38532,Titanophora,genus,Schizymeniaceae,family,ncbi
38367,Schizymenia,genus,Schizymeniaceae,family,ncbi
268582,Scinaia,genus,Scinaiaceae,family,ncbi
268580,Nothogenia,genus,Scinaiaceae,family,ncbi
327985,Crassitegula,genus,Sebdeniaceae,family,ncbi
38377,Sebdenia,genus,Sebdeniaceae,family,ncbi
1824840,Tacanoosca,genus,Solieriaceae,family,ncbi
1293581,Placentophora,genus,Solieriaceae,family,ncbi
248900,Anatheca,genus,Solieriaceae,family,ncbi
88427,Meristotheca,genus,Solieriaceae,family,ncbi
88425,Meristiella,genus,Solieriaceae,family,ncbi
88420,Sarconema,genus,Solieriaceae,family,ncbi
88414,Betaphycus,genus,Solieriaceae,family,ncbi
41685,Gardneriella,genus,Solieriaceae,family,ncbi
41682,Neoagardhiella,genus,Solieriaceae,family,ncbi
38543,Kappaphycus,genus,Solieriaceae,family,ncbi
38365,Callophycus,genus,Solieriaceae,family,ncbi
35191,Areschougia,genus,Solieriaceae,family,ncbi
31448,Solieria,genus,Solieriaceae,family,ncbi
31446,Sarcodiotheca,genus,Solieriaceae,family,ncbi
31444,Eucheuma,genus,Solieriaceae,family,ncbi
31442,Agardhiella,genus,Solieriaceae,family,ncbi
31466,Sphaerococcus,genus,Sphaerococcaceae,family,ncbi
101921,Nemalionopsis,genus,Thoreaceae,family,ncbi
67960,Thorea,genus,Thoreaceae,family,ncbi
38363,Tichocarpus,genus,Tichocarpaceae,family,ncbi
197843,Tsengia,genus,Tsengiaceae,family,ncbi
1563186,Tiffaniella,genus,Wrangeliaceae,family,ncbi
1498215,Ptilothamnion,genus,Wrangeliaceae,family,ncbi
997818,Haloplegma,genus,Wrangeliaceae,family,ncbi
997603,Diplothamnion,genus,Wrangeliaceae,family,ncbi
756397,Ptilothamnionopsis,genus,Wrangeliaceae,family,ncbi
257602,Wurdemannia,genus,Wurdemanniaceae,family,ncbi
131040,Abroteia orbicularis,species,Abroteia,genus,ncbi
1785971,Acanthopeltis hirsuta,species,Acanthopeltis,genus,ncbi
943111,Acanthopeltis longiramulosa,species,Acanthopeltis,genus,ncbi
82843,Acanthopeltis japonica,species,Acanthopeltis,genus,ncbi
860618,Acanthophora pacifica,species,Acanthophora,genus,ncbi
385024,Acanthophora spicifera,species,Acanthophora,genus,ncbi
1582912,Acrochaetium plumosum,species,Acrochaetium,genus,ncbi
1403498,Acrochaetium luxurians,species,Acrochaetium,genus,ncbi
1403497,Acrochaetium humile,species,Acrochaetium,genus,ncbi
1403496,Acrochaetium densum,species,Acrochaetium,genus,ncbi
1403456,Acrochaetium catenulatum,species,Acrochaetium,genus,ncbi
1403455,Acrochaetium arcuatum,species,Acrochaetium,genus,ncbi
1403454,Acrochaetium alariae,species,Acrochaetium,genus,ncbi
1042120,Acrochaetium moniliforme,species,Acrochaetium,genus,ncbi
519112,Acrochaetium parvulum,species,Acrochaetium,genus,ncbi
519111,Acrochaetium microscopicum,species,Acrochaetium,genus,ncbi
397017,Acrochaetium savianum,species,Acrochaetium,genus,ncbi
209631,Acrochaetium secundatum,species,Acrochaetium,genus,ncbi
31358,Acrochaetium sagraeanum,species,Acrochaetium,genus,ncbi
1582912,Acrochaetium plumosum,species,Acrochaetium,genus,ncbi
1403498,Acrochaetium luxurians,species,Acrochaetium,genus,ncbi
1403497,Acrochaetium humile,species,Acrochaetium,genus,ncbi
1403496,Acrochaetium densum,species,Acrochaetium,genus,ncbi
1403456,Acrochaetium catenulatum,species,Acrochaetium,genus,ncbi
1403455,Acrochaetium arcuatum,species,Acrochaetium,genus,ncbi
1403454,Acrochaetium alariae,species,Acrochaetium,genus,ncbi
1042120,Acrochaetium moniliforme,species,Acrochaetium,genus,ncbi
519112,Acrochaetium parvulum,species,Acrochaetium,genus,ncbi
519111,Acrochaetium microscopicum,species,Acrochaetium,genus,ncbi
397017,Acrochaetium savianum,species,Acrochaetium,genus,ncbi
209631,Acrochaetium secundatum,species,Acrochaetium,genus,ncbi
31358,Acrochaetium sagraeanum,species,Acrochaetium,genus,ncbi
860620,Acrocystis nana,species,Acrocystis,genus,ncbi
1503765,Acrodiscus vidovichii,species,Acrodiscus,genus,ncbi
439538,Acrosymphyton taylorii,species,Acrosymphyton,genus,ncbi
367050,Acrosymphyton caribaeum,species,Acrosymphyton,genus,ncbi
142497,Acrosymphyton purpuriferum,species,Acrosymphyton,genus,ncbi
439538,Acrosymphyton taylorii,species,Acrosymphyton,genus,ncbi
367050,Acrosymphyton caribaeum,species,Acrosymphyton,genus,ncbi
142497,Acrosymphyton purpuriferum,species,Acrosymphyton,genus,ncbi
997504,Acrothamnion butlerae,species,Acrothamnion,genus,ncbi
756384,Acrothamnion preissii,species,Acrothamnion,genus,ncbi
305682,Actinotrichia robusta,species,Actinotrichia,genus,ncbi
268562,Actinotrichia fragilis,species,Actinotrichia,genus,ncbi
197835,Adelophycus corneus,species,Adelophycus,genus,ncbi
1503762,Aeodes marginata,species,Aeodes,genus,ncbi
164048,Aeodes ulvoidea,species,Aeodes,genus,ncbi
164047,Aeodes nitidissima,species,Aeodes,genus,ncbi
38376,Aeodes orbitosa,species,Aeodes,genus,ncbi
88441,Agardhiella ramosissima,species,Agardhiella,genus,ncbi
31443,Agardhiella subulata,species,Agardhiella,genus,ncbi
1218750,Aglaothamnion oosumiense,species,Aglaothamnion,genus,ncbi
997506,Aglaothamnion cordatum,species,Aglaothamnion,genus,ncbi
997505,Aglaothamnion boergesenii,species,Aglaothamnion,genus,ncbi
536585,Aglaothamnion feldmanniae,species,Aglaothamnion,genus,ncbi
492574,Aglaothamnion bipinnatum,species,Aglaothamnion,genus,ncbi
284005,Aglaothamnion callophyllidicola,species,Aglaothamnion,genus,ncbi
193176,Aglaothamnion pseudobyssoides,species,Aglaothamnion,genus,ncbi
193175,Aglaothamnion halliae,species,Aglaothamnion,genus,ncbi
193174,Aglaothamnion hookeri,species,Aglaothamnion,genus,ncbi
193173,Aglaothamnion roseum,species,Aglaothamnion,genus,ncbi
193167,Aglaothamnion sepositum,species,Aglaothamnion,genus,ncbi
193166,Aglaothamnion tripinnatum,species,Aglaothamnion,genus,ncbi
193165,Aglaothamnion tenuissimum,species,Aglaothamnion,genus,ncbi
193164,Aglaothamnion gallicum,species,Aglaothamnion,genus,ncbi
159592,Aglaothamnion byssoides,species,Aglaothamnion,genus,ncbi
2765,Aglaothamnion neglectum,species,Aglaothamnion,genus,ncbi
1874222,Ahnfeltiopsis fastigiata,species,Ahnfeltiopsis,genus,ncbi
1874221,Ahnfeltiopsis chnoosporoides,species,Ahnfeltiopsis,genus,ncbi
997566,Ahnfeltiopsis pygmaea,species,Ahnfeltiopsis,genus,ncbi
745026,Ahnfeltiopsis pusilla,species,Ahnfeltiopsis,genus,ncbi
207664,Ahnfeltiopsis divaricatus,species,Ahnfeltiopsis,genus,ncbi
207661,Ahnfeltiopsis concinna,species,Ahnfeltiopsis,genus,ncbi
181222,Ahnfeltiopsis paradoxa,species,Ahnfeltiopsis,genus,ncbi
181221,Ahnfeltiopsis intermedia,species,Ahnfeltiopsis,genus,ncbi
38520,Ahnfeltiopsis devoniensis,species,Ahnfeltiopsis,genus,ncbi
38519,Ahnfeltiopsis durvillaei,species,Ahnfeltiopsis,genus,ncbi
38509,Ahnfeltiopsis svensonii,species,Ahnfeltiopsis,genus,ncbi
38508,Ahnfeltiopsis humilis,species,Ahnfeltiopsis,genus,ncbi
38507,Ahnfeltiopsis flabelliformis,species,Ahnfeltiopsis,genus,ncbi
38506,Ahnfeltiopsis vermicularis,species,Ahnfeltiopsis,genus,ncbi
38473,Ahnfeltiopsis leptophylla,species,Ahnfeltiopsis,genus,ncbi
38472,Ahnfeltiopsis linearis,species,Ahnfeltiopsis,genus,ncbi
38470,Ahnfeltiopsis furcellata,species,Ahnfeltiopsis,genus,ncbi
38469,Ahnfeltiopsis polyclada,species,Ahnfeltiopsis,genus,ncbi
38467,Ahnfeltiopsis glomerata,species,Ahnfeltiopsis,genus,ncbi
38466,Ahnfeltiopsis complicata,species,Ahnfeltiopsis,genus,ncbi
31438,Ahnfeltiopsis gigartinoides,species,Ahnfeltiopsis,genus,ncbi
1424648,Aiolocolax pulchellus,species,Aiolocolax,genus,ncbi
406689,Akalaphycus liagoroides,species,Akalaphycus,genus,ncbi
285089,Akalaphycus setchelliae,species,Akalaphycus,genus,ncbi
860622,Alsidium cymatophilum,species,Alsidium,genus,ncbi
1506560,Amalthea freemaniae,species,Amalthea,genus,ncbi
911165,Amansia fimbrifolia,species,Amansia,genus,ncbi
650515,Amansia rhodantha,species,Amansia,genus,ncbi
121068,Amansia glomerata,species,Amansia,genus,ncbi
110469,Amansia mamillaris,species,Amansia,genus,ncbi
257547,Amphiplexia hymenocladioides,species,Amphiplexia,genus,ncbi
1563190,Amplisiphonia pacifica,species,Amplisiphonia,genus,ncbi
248901,Anatheca montagnei,species,Anatheca,genus,ncbi
228269,Aneurianna dentata,species,Aneurianna,genus,ncbi
136787,Anisocladella pacifica,species,Anisocladella,genus,ncbi
536586,Anotrichium licmophorum,species,Anotrichium,genus,ncbi
242727,Anotrichium yagii,species,Anotrichium,genus,ncbi
242726,Anotrichium tenue,species,Anotrichium,genus,ncbi
242725,Anotrichium elongatum,species,Anotrichium,genus,ncbi
242723,Anotrichium crinitum,species,Anotrichium,genus,ncbi
207916,Anotrichium barbatum,species,Anotrichium,genus,ncbi
41999,Anotrichium furcellatum,species,Anotrichium,genus,ncbi
1005974,Antithamnion hubbsii,species,Antithamnion,genus,ncbi
997573,Antithamnion erucacladellum,species,Antithamnion,genus,ncbi
997572,Antithamnion decipiens,species,Antithamnion,genus,ncbi
997571,Antithamnion antillanum,species,Antithamnion,genus,ncbi
329283,Antithamnion pectinatum,species,Antithamnion,genus,ncbi
220947,Antithamnion densum,species,Antithamnion,genus,ncbi
220946,Antithamnion defectum,species,Antithamnion,genus,ncbi
207918,Antithamnion cruciatum,species,Antithamnion,genus,ncbi
179279,Antithamnion nipponicum,species,Antithamnion,genus,ncbi
179278,Antithamnion kylinii,species,Antithamnion,genus,ncbi
179277,Antithamnion callocladum,species,Antithamnion,genus,ncbi
179276,Antithamnion aglandum,species,Antithamnion,genus,ncbi
122413,Antithamnion sparsum,species,Antithamnion,genus,ncbi
536589,Antithamnionella miharai,species,Antithamnionella,genus,ncbi
271623,Antithamnion hanovioides,species,Antithamnionella,genus,ncbi
271622,Antithamnionella spirographidis,species,Antithamnionella,genus,ncbi
207919,Antithamnionella ternifolia,species,Antithamnionella,genus,ncbi
122415,Antithamnionella floccosa,species,Antithamnionella,genus,ncbi
257549,Antrocentrum nigrescens,species,Antrocentrum,genus,ncbi
436068,Aphanta pachyrrhiza,species,Aphanta,genus,ncbi
1280632,Apoglossum oppositifolium,species,Apoglossum,genus,ncbi
167976,Apoglossum ruscifolium,species,Apoglossum,genus,ncbi
212746,Apophlaea sinclairii,species,Apophlaea,genus,ncbi
79259,Apophlaea lyallii,species,Apophlaea,genus,ncbi
1120496,Archestenogramma profundum,species,Archestenogramma,genus,ncbi
88405,Areschougia ligulata,species,Areschougia,genus,ncbi
35192,Areschougia congesta,species,Areschougia,genus,ncbi
332493,Aristoptilon mooreanum,species,Aristoptilon,genus,ncbi
1874420,Asterfilopsis disciplinalis,species,Asterfilopsis,genus,ncbi
1874402,Asterfilopsis furcellata,species,Asterfilopsis,genus,ncbi
1874398,Asterfilopsis piurana,species,Asterfilopsis,genus,ncbi
1874396,Asterfilopsis centralis,species,Asterfilopsis,genus,ncbi
136794,Asterocolax gardneri,species,Asterocolax,genus,ncbi
136789,Asterocolax erythroglossi,species,Asterocolax,genus,ncbi
403672,Asteromenia pseudocoalescens,species,Asteromenia,genus,ncbi
367036,Asteromenia anastomosans,species,Asteromenia,genus,ncbi
319521,Asteromenia bermudensis,species,Asteromenia,genus,ncbi
81590,Asteromenia peltata,species,Asteromenia,genus,ncbi
173450,Atractophora hypnoides,species,Atractophora,genus,ncbi
1145297,Audouinella heterospora,species,Audouinella,genus,ncbi
1084764,Audouinella sinensis,species,Audouinella,genus,ncbi
109050,Audouinella macrospora,species,Audouinella,genus,ncbi
79939,Audouinella endophytica,species,Audouinella,genus,ncbi
35156,Audouinella dasyae,species,Audouinella,genus,ncbi
31360,Audouinella hermannii,species,Audouinella,genus,ncbi
1145297,Audouinella heterospora,species,Audouinella,genus,ncbi
1084764,Audouinella sinensis,species,Audouinella,genus,ncbi
109050,Audouinella macrospora,species,Audouinella,genus,ncbi
79939,Audouinella endophytica,species,Audouinella,genus,ncbi
35156,Audouinella dasyae,species,Audouinella,genus,ncbi
31360,Audouinella hermannii,species,Audouinella,genus,ncbi
298872,Augophyllum marginifructa,species,Augophyllum,genus,ncbi
298871,Augophyllum kentingii,species,Augophyllum,genus,ncbi
158732,Augophyllum wysorii,species,Augophyllum,genus,ncbi
158727,Augophyllum delicatum,species,Augophyllum,genus,ncbi
257566,Austroclonium charoides,species,Austroclonium,genus,ncbi
1230304,Austrophyllis harveyana,species,Austrophyllis,genus,ncbi
1230258,Austrophyllis alcicornis,species,Austrophyllis,genus,ncbi
1789650,Austropugetia crassa,species,Austropugetia,genus,ncbi
111861,Balbiania investiens,species,Balbiania,genus,ncbi
122417,Ballia callitricha,species,Ballia,genus,ncbi
997575,Balliella repens,species,Balliella,genus,ncbi
177373,Balliopsis prieurii,species,Balliopsis,genus,ncbi
131046,Bartoniella crenata,species,Bartoniella,genus,ncbi
1866278,Batrachospermum serendipidum,species,Batrachospermum,genus,ncbi
1574448,Batrachospermum vogesiacum,species,Batrachospermum,genus,ncbi
1552983,Batrachospermum viride-brasiliense,species,Batrachospermum,genus,ncbi
1443916,Batrachospermum cylindrocellulare,species,Batrachospermum,genus,ncbi
1082191,Batrachospermum cf. antipodites,species,Batrachospermum,genus,ncbi
1048511,Batrachospermum longipedicellatum,species,Batrachospermum,genus,ncbi
1048504,Batrachospermum hondongense,species,Batrachospermum,genus,ncbi
643651,Batrachospermum brasiliense,species,Batrachospermum,genus,ncbi
373123,Batrachospermum anatinum,species,Batrachospermum,genus,ncbi
258474,Batrachospermum nodiflorum,species,Batrachospermum,genus,ncbi
258472,Batrachospermum guianense,species,Batrachospermum,genus,ncbi
123751,Batrachospermum deminutum,species,Batrachospermum,genus,ncbi
123750,Batrachospermum cayennense,species,Batrachospermum,genus,ncbi
69145,Batrachospermum spermatoinvolucrum,species,Batrachospermum,genus,ncbi
69143,Batrachospermum gelatinosum,species,Batrachospermum,genus,ncbi
67910,Batrachospermum turfosum,species,Batrachospermum,genus,ncbi
67909,Batrachospermum macrosporum,species,Batrachospermum,genus,ncbi
67907,Batrachospermum helminthosum,species,Batrachospermum,genus,ncbi
33663,Batrachospermum sirodotii,species,Batrachospermum,genus,ncbi
2810,Batrachospermum ectocarpum,species,Batrachospermum,genus,ncbi
252480,Beckerella rumpii,species,Beckerella,genus,ncbi
252162,Beckerella helenae,species,Beckerella,genus,ncbi
252157,Beckerella pectinata,species,Beckerella,genus,ncbi
860624,Benzaitenia yenoshimensis,species,Benzaitenia,genus,ncbi
207660,Besa papillaeformis,species,Besa,genus,ncbi
1191690,Betaphycus gelatinus,species,Betaphycus,genus,ncbi
88422,Betaphycus speciosum,species,Betaphycus,genus,ncbi
88415,Betaphycus philippinensis,species,Betaphycus,genus,ncbi
1582916,Binghamiopsis caespitosa,species,Binghamiopsis,genus,ncbi
1261568,Boergeseniella thuyoides,species,Boergeseniella,genus,ncbi
173548,Boergeseniella fruticulosa,species,Boergeseniella,genus,ncbi
1293578,Bonnemaisonia geniculata,species,Bonnemaisonia,genus,ncbi
767341,Bonnemaisonia clavata,species,Bonnemaisonia,genus,ncbi
40386,Bonnemaisonia asparagoides,species,Bonnemaisonia,genus,ncbi
31369,Bonnemaisonia hamifera,species,Bonnemaisonia,genus,ncbi
1652130,Bostrychia binderi,species,Bostrychia,genus,ncbi
1432260,Bostrychia anomala,species,Bostrychia,genus,ncbi
578318,Bostrychia vaga,species,Bostrychia,genus,ncbi
578317,Bostrychia gracilis,species,Bostrychia,genus,ncbi
333984,Bostrychia radicosa,species,Bostrychia,genus,ncbi
324764,Bostrychia scorpioides,species,Bostrychia,genus,ncbi
324763,Bostrychia pilulifera,species,Bostrychia,genus,ncbi
324762,Bostrychia harveyi,species,Bostrychia,genus,ncbi
324761,Bostrychia montagnei,species,Bostrychia,genus,ncbi
324760,Bostrychia flagellifera,species,Bostrychia,genus,ncbi
324759,Bostrychia tangatensis,species,Bostrychia,genus,ncbi
324758,Bostrychia kelanensis,species,Bostrychia,genus,ncbi
324757,Bostrychia intricata,species,Bostrychia,genus,ncbi
324756,Bostrychia arbuscula,species,Bostrychia,genus,ncbi
324755,Bostrychia tenella,species,Bostrychia,genus,ncbi
324754,Bostrychia simpliciuscula,species,Bostrychia,genus,ncbi
196631,Bostrychia tenuissima,species,Bostrychia,genus,ncbi
161377,Bostrychia calliptera,species,Bostrychia,genus,ncbi
103714,Bostrychia radicans,species,Bostrychia,genus,ncbi
103713,Bostrychia moritziana,species,Bostrychia,genus,ncbi
103712,Bostrychia bispora,species,Bostrychia,genus,ncbi
282348,Bostrychiocolax australis,species,Bostrychiocolax,genus,ncbi
131048,Botryocarpa prolifera,species,Botryocarpa,genus,ncbi
1778538,Botryocladia franciscana,species,Botryocladia,genus,ncbi
740980,Botryocladia iridescens,species,Botryocladia,genus,ncbi
582892,Botryocladia flookii,species,Botryocladia,genus,ncbi
582891,Botryocladia exquisita,species,Botryocladia,genus,ncbi
582890,Botryocladia bermudana,species,Botryocladia,genus,ncbi
582886,Botryocladia ballantina,species,Botryocladia,genus,ncbi
470952,Botryocladia wynnei,species,Botryocladia,genus,ncbi
366940,Botryocladia leptopoda,species,Botryocladia,genus,ncbi
261722,Botryocladia spinulifera,species,Botryocladia,genus,ncbi
261721,Botryocladia papenfussiana,species,Botryocladia,genus,ncbi
261720,Botryocladia canariensis,species,Botryocladia,genus,ncbi
261719,Botryocladia botryoides,species,Botryocladia,genus,ncbi
261718,Botryocladia madagascariensis,species,Botryocladia,genus,ncbi
